OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR,zip
777987,2452040140080,113 E ENID DR 8,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
777988,2452040140090,117 E ENID DR 9,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
777989,2452040140100,119 E ENID DR 10,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
777990,2452040140110,123 E ENID DR 11,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
777991,2452040140120,121 E ENID DR 12,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
777992,2452040140130,125 E ENID DR 13,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
777993,2452040140140,127 E ENID DR 14,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
777994,2452040140150,131 E ENID DR 15,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
777995,2452040140160,129 E ENID DR 16,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
777996,2452040140170,133 E ENID DR 17,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
777997,2452040140180,135 E ENID DR 18,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
777998,2452040140190,139 E ENID DR 19,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
777999,2452040140200,137 E ENID DR 20,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778000,2452040140210,141 E ENID DR 21,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778001,2452040140220,143 E ENID DR 22,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778002,2452040140230,147 E ENID DR 23,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778003,2452040140240,145 E ENID DR 24,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778004,2452040140250,149 E ENID DR 25,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778005,2452040140260,151 E ENID DR 26,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778006,2452040140270,155 E ENID DR 27,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778007,2452040140280,153 E ENID DR 28,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778008,2452040140290,157 E ENID DR 29,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778009,2452040140300,159 E ENID DR 30,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778011,2452040140320,205 E ENID DR 32,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778012,2452040140330,203 E ENID DR 33,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778013,2452040140340,207 E ENID DR 34,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778014,2452040140350,211 E ENID DR 35,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778015,2452040140360,209 E ENID DR 36,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778016,2452040140370,213 E ENID DR 37,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778017,2452040140380,215 E ENID DR 38,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778018,2452040140390,219 E ENID DR 39,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778019,2452040140400,217 E ENID DR 40,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778020,2452040140410,221 E ENID DR 41,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778021,2452040140420,223 E ENID DR 42,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778022,2452040140430,227 E ENID DR 43,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778023,2452040140440,225 E ENID DR 44,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778024,2452040140450,229 E ENID DR 45,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778025,2452040140460,231 E ENID DR 46,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778026,2452040140470,235 E ENID DR 47,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778027,2452040140480,233 E ENID DR 48,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778028,2452040140490,237 E ENID DR 49,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,1,2026,33149
778029,2452040140500,239 E ENID DR 50,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778030,2452040140510,243 E ENID DR 51,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778031,2452040140520,241 E ENID DR 52,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778032,2452040140530,245 E ENID DR 53,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778033,2452040140540,247 E ENID DR 54,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778034,2452040140550,251 E ENID DR 55,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778035,2452040140560,249 E ENID DR 56,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778036,2452040140570,253 E ENID DR 57,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778037,2452040140580,255 E ENID DR 58,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,1964,0,2026,33149
778038,2452040140590,259 E ENID DR 59,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,2,1980,0,1460,0,2026,33149
778039,2452040140600,257 E ENID DR 60,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040140001,3800,3,1980,0,2442,0,2026,33149
778040,2452040150010,971 CRANDON BLVD 1,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1192,0,2026,33149
778041,2452040150020,971 CRANDON BLVD 2,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1238,0,2026,33149
778042,2452040150030,971 CRANDON BLVD 3,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1320,0,2026,33149
778043,2452040150040,971 CRANDON BLVD 4,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1090,0,2026,33149
778044,2452040150050,971 CRANDON BLVD 5,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1132,0,2026,33149
778045,2452040150060,971 CRANDON BLVD 5A,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1235,0,2026,33149
778046,2452040150070,971 CRANDON BLVD 6,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,530,0,2026,33149
778047,2452040150080,971 CRANDON BLVD 7,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,699,0,2026,33149
778048,2452040150090,971 CRANDON BLVD 8,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,738,0,2026,33149
778049,2452040150100,971 CRANDON BLVD 9,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,668,0,2026,33149
778050,2452040150110,971 CRANDON BLVD 10,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,645,0,2026,33149
778051,2452040150120,971 CRANDON BLVD 11,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,645,0,2026,33149
778052,2452040150130,971 CRANDON BLVD 12,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,452,0,2026,33149
778053,2452040150140,971 CRANDON BLVD 13,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,922,0,2026,33149
778054,2452040150150,971 CRANDON BLVD 14,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,760,0,2026,33149
778055,2452040150160,971 CRANDON BLVD 15,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1381,0,2026,33149
778056,2452040150170,971 CRANDON BLVD 16,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,646,0,2026,33149
778057,2452040150180,971 CRANDON BLVD 17,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,530,0,2026,33149
778058,2452040150190,971 CRANDON BLVD 18,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,1055,0,2026,33149
778059,2452040150200,971 CRANDON BLVD 19,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,657,0,2026,33149
778060,2452040150210,971 CRANDON BLVD 20,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,595,0,2026,33149
778061,2452040150220,971 CRANDON BLVD 21,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,855,0,2026,33149
778062,2452040150230,971 CRANDON BLVD 22,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,800,0,2026,33149
778063,2452040150240,971 CRANDON BLVD 23,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,2081,0,2026,33149
778064,2452040150250,971 CRANDON BLVD 24,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,920,0,2026,33149
778065,2452040150260,971 CRANDON BLVD 25,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,920,0,2026,33149
778066,2452040150270,971 CRANDON BLVD 25A,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,733,0,2026,33149
778067,2452040150280,971 CRANDON BLVD 26,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,973,0,2026,33149
778068,2452040150290,971 CRANDON BLVD 27,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,672,0,2026,33149
778069,2452040150300,971 CRANDON BLVD 28,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,822,0,2026,33149
778070,2452040150310,971 CRANDON BLVD 29,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,685,0,2026,33149
778071,2452040150320,971 CRANDON BLVD 30,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,451,0,2026,33149
778072,2452040150330,971 CRANDON BLVD 30A,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,502,0,2026,33149
778073,2452040150340,971 CRANDON BLVD 31,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,524,0,2026,33149
778074,2452040150350,971 CRANDON BLVD 31A,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,572,0,2026,33149
778075,2452040150360,971 CRANDON BLVD 32,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,596,0,2026,33149
778076,2452040150370,971 CRANDON BLVD 33,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,691,0,2026,33149
778077,2452040150380,971 CRANDON BLVD 34,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,677,0,2026,33149
778078,2452040150390,971 CRANDON BLVD 35,Key Biscayne,33149-0000,1118,STORE : CONDOMINIUM - COMMERCIAL,Y,2452040150001,6400,0,1980,0,782,0,2026,33149
778079,2452040160010,650 OCEAN DR 3A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778080,2452040160020,650 OCEAN DR 4A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778081,2452040160030,650 OCEAN DR 5A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778082,2452040160040,650 OCEAN DR 6A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778083,2452040160050,650 OCEAN DR 7A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778084,2452040160060,650 OCEAN DR 8A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778085,2452040160070,650 OCEAN DR 9A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778086,2452040160080,650 OCEAN DR 10A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778087,2452040160090,650 OCEAN DR 11A,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1935,0,2026,33149
778088,2452040160100,650 OCEAN DR 3B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778089,2452040160110,650 OCEAN DR 4-B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,1,2026,33149
778090,2452040160120,650 OCEAN DR 5B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778091,2452040160130,650 OCEAN DR 6B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778092,2452040160140,650 OCEAN DR 7B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778093,2452040160150,650 OCEAN DR 8B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778094,2452040160160,650 OCEAN DR 9B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778095,2452040160170,650 OCEAN DR 10B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778096,2452040160180,650 OCEAN DR 11B,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1562,0,2026,33149
778097,2452040160190,650 OCEAN DR 3C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778098,2452040160200,650 OCEAN DR 4C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778099,2452040160210,650 OCEAN DR 5C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778100,2452040160220,650 OCEAN DR 6C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778101,2452040160230,650 OCEAN DR 7C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778102,2452040160240,650 OCEAN DR 8C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778103,2452040160250,650 OCEAN DR 9C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778104,2452040160260,650 OCEAN DR 10C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778105,2452040160270,650 OCEAN DR 11C,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,2162,0,2026,33149
778106,2452040160280,650 OCEAN DR 5D,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1847,0,2026,33149
778107,2452040160300,650 OCEAN DR 7D,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1847,0,2026,33149
778108,2452040160310,650 OCEAN DR 8D,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1847,0,2026,33149
778109,2452040160320,650 OCEAN DR 9D,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1847,0,2026,33149
778110,2452040160330,650 OCEAN DR 1OD,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1847,0,2026,33149
778111,2452040160340,650 OCEAN DR 11D,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,3,1983,0,1847,0,2026,33149
778112,2452040160350,650 OCEAN DR 5E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1518,0,2026,33149
778113,2452040160360,650 OCEAN DR 6E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,5,1983,0,3365,1,2026,33149
778114,2452040160370,650 OCEAN DR 7E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1518,0,2026,33149
778115,2452040160380,650 OCEAN DR 8E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1518,0,2026,33149
778116,2452040160390,650 OCEAN DR 9E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1518,0,2026,33149
778117,2452040160400,650 OCEAN DR 10E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1518,0,2026,33149
778118,2452040160410,650 OCEAN DR 11E,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040160001,5000,2,1983,0,1518,0,2026,33149
778119,2452040170010,711 CRANDON BLVD 201,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040170001,5000,2,1997,0,1700,1,2026,33149
778120,2452040170020,711 CRANDON BLVD 301,Key Biscayne,33149-0000,0407,RESIDENTIAL - TOTAL VALUE : CONDOMINIUM - RESIDENTIAL,Y,2452040170001,5000,2,1997,0,1700,1,2026,33149
