OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR
202858,2442320040300,435 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7633,1945,1,2026
202859,2442320040310,425 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7633,2311,1,2026
202860,2442320040320,415 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7633,1463,1,2026
202861,2442320040330,401 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,8194,2958,1,2026
202862,2442320040340,400 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2011,8631,4388,1,2026
202863,2442320040350,412 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1992,7638,3185,1,2026
202864,2442320040360,422 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1994,7638,3136,1,2026
202865,2442320040370,432 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7638,1809,1,2026
202866,2442320040380,442 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,7638,1891,1,2026
202867,2442320040390,452 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7638,2744,1,2026
202868,2442320040400,462 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7638,1408,1,2026
202869,2442320040410,472 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1995,7638,3830,1,2026
202870,2442320040420,482 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7638,1847,1,2026
202871,2442320040430,512 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7638,2764,1,2026
202872,2442320040440,524 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2001,8172,5039,1,2026
202873,2442320040450,525 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,8187,2163,1,2026
202874,2442320040460,515 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7646,2546,1,2026
202875,2442320040470,485 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7646,2059,1,2026
202876,2442320040480,475 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2010,7646,4199,1,2026
202877,2442320040490,465 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2009,7646,3666,1,2026
202878,2442320040500,455 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1995,7646,3468,1,2026
202879,2442320040510,445 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1950,7646,2275,1,2026
202880,2442320040520,435 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2013,7646,3627,1,2026
202881,2442320040530,425 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7646,2912,1,2026
202882,2442320040540,415 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1996,7646,2249,1,2026
202883,2442320040550,,Key Biscayne,33149-0000,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,N,,0100,0,0,8440,0,0,2026
202884,2442320040560,400 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2018,8979,4939,1,2026
202885,2442320040570,412 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7652,2264,1,2026
202886,2442320040580,422 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7652,2074,1,2026
202887,2442320040590,432 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7652,1044,1,2026
202888,2442320040600,442 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2006,7652,3475,1,2026
202889,2442320040610,452 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7652,2087,1,2026
202890,2442320040620,462 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2009,7652,3793,1,2026
202891,2442320040630,472 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2004,7652,3472,1,2026
202892,2442320040640,482 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7652,1562,1,2026
202893,2442320040650,512 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7620,2614,1,2026
202894,2442320040660,524 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1952,8215,3786,1,2026
202895,2442320040670,525 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1989,8246,3946,1,2026
202896,2442320040680,515 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2012,7661,3794,1,2026
202897,2442320040690,485 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2009,7661,4055,1,2026
202898,2442320040700,475 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7661,1963,1,2026
202899,2442320040710,465 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2020,7661,3708,1,2026
202900,2442320040720,455 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7661,1876,1,2026
202901,2442320040730,445 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2021,7661,3688,1,2026
202902,2442320040740,435 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7661,2596,1,2026
202903,2442320040750,425 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2024,7661,4691,1,2026
202904,2442320040760,415 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7871,2683,1,2026
202905,2442320040770,401 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2021,8373,4464,1,2026
202906,2442320040780,400 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2003,9148,4132,1,2026
202907,2442320040790,412 WOODCREST RD,Key Biscayne,33149-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,0100,0,0,8012,0,0,2026
202908,2442320040800,422 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1997,7540,3889,1,2026
202909,2442320040810,432 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1994,7669,3655,1,2026
202910,2442320040820,442 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2002,7669,4332,1,2026
202911,2442320040830,452 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1950,7669,2333,1,2026
202912,2442320040840,462 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7669,3190,1,2026
202913,2442320040850,472 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7669,2415,1,2026
202914,2442320040860,482 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7669,1044,1,2026
202915,2442320040870,512 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1950,7669,3178,1,2026
202916,2442320040880,524 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,8092,2301,1,2026
202917,2442320040890,525 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,8497,2283,1,2026
202918,2442320040900,515 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7681,2210,1,2026
202919,2442320040910,485 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7681,2368,1,2026
202920,2442320040920,475 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7681,2689,1,2026
202921,2442320040930,465 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7681,3017,1,2026
202922,2442320040940,455 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7681,2263,1,2026
202923,2442320040950,445 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,7680,2188,1,2026
202924,2442320040960,435 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,7533,2463,1,2026
202925,2442320040970,425 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7933,1464,1,2026
202926,2442320040980,415 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7933,2139,1,2026
202927,2442320040990,401 WOODCREST RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,8240,1780,1,2026
202928,2442320041000,400 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2015,8363,3721,1,2026
202929,2442320041010,412 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1951,7888,2623,1,2026
202930,2442320041020,422 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1954,7888,2346,1,2026
202931,2442320041030,432 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,7,2017,7819,3873,1,2026
202932,2442320041040,442 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2004,7690,3342,1,2026
202933,2442320041050,452 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2016,7690,3736,1,2026
202934,2442320041060,462 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7690,1621,1,2026
202935,2442320041070,472 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7690,2754,1,2026
202936,2442320041080,482 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2022,7690,4023,1,2026
202937,2442320041090,512 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1992,7690,2584,1,2026
202938,2442320041100,524 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2014,8614,4543,1,2026
202939,2442320041110,525 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,8603,2216,1,2026
202940,2442320041120,515 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7706,2008,1,2026
202941,2442320041130,485 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,7706,1923,1,2026
202942,2442320041140,475 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2006,7706,3745,1,2026
202943,2442320041150,465 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2013,7706,3670,1,2026
202944,2442320041160,455 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2022,7706,4095,1,2026
202945,2442320041170,445 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2014,7736,3725,1,2026
202946,2442320041180,435 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7836,2951,1,2026
202947,2442320041190,425 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7836,3047,1,2026
202948,2442320041200,415 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,1951,7836,1483,2,2026
202949,2442320041210,401 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1996,8042,2603,1,2026
202950,2442320041220,400 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1989,4387,2298,1,2026
202951,2442320041221,402 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1989,3800,2128,1,2026
202952,2442320041230,412 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1989,3904,2070,1,2026
202953,2442320041231,414 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1989,3904,2070,1,2026
202954,2442320041270,452 FERNWOOD RD,Key Biscayne,33149-0000,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,N,,5700,6,2022,7307,3672,2,2026
202955,2442320041290,472 FERNWOOD RD,Key Biscayne,33149-0000,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,N,,5700,8,2014,7718,3874,2,2026
202956,2442320041300,482 FERNWOOD RD,Key Biscayne,33149-0000,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,N,,5700,4,1951,7718,1619,2,2026
202957,2442320041320,524 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,5,1951,9932,2778,1,2026
202958,2442320050010,527 SATINWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1973,7659,2935,1,2026
202959,2442320050020,526 ALLENDALE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7168,1812,1,2026
202960,2442320050030,527 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,8889,2782,1,2026
202961,2442320050040,526 SATINWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1953,9067,2112,1,2026
202962,2442320050050,527 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2008,7513,4212,1,2026
202963,2442320050060,526 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2004,9283,4283,1,2026
202964,2442320050070,300 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1996,8627,4155,1,2026
202965,2442320050080,310 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1993,7500,2471,1,2026
202966,2442320050090,320 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2009,7500,3473,1,2026
202967,2442320050100,330 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2005,7500,3577,1,2026
202968,2442320050110,340 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2000,7500,4157,1,2026
202969,2442320050120,350 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,1996,7500,3960,1,2026
202970,2442320050130,360 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1994,8231,2823,1,2026
202971,2442320050140,370 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2005,9000,2888,1,2026
202972,2442320050150,470 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,9260,2999,1,2026
202973,2442320050160,460 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2000,8096,4649,1,2026
202974,2442320050170,450 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,8152,2457,1,2026
202975,2442320050180,440 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1996,8152,3831,1,2026
202976,2442320050190,420 PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2003,7795,3484,1,2026
202977,2442320050200,400 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1996,8252,4173,1,2026
202978,2442320050210,401 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,8746,4247,1,2026
202979,2442320050220,425 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2020,9258,4565,1,2026
202980,2442320050230,441 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1953,8600,2896,2,2026
202981,2442320050240,455 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,8501,2300,1,2026
202982,2442320050250,465 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,8393,1877,1,2026
202983,2442320050260,475 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2005,8292,4393,1,2026
202984,2442320050270,501 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2008,8254,4162,1,2026
202985,2442320050280,515 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2017,8088,4316,1,2026
202986,2442320050290,381 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2014,7500,3521,1,2026
202987,2442320050300,371 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,2760,1,2026
202988,2442320050310,361 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,2469,1,2026
202989,2442320050320,351 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,7500,2169,1,2026
202990,2442320050330,341 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,1551,1,2026
202991,2442320050340,331 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2000,7500,3730,1,2026
202992,2442320050350,321 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,1551,1,2026
202993,2442320050360,311 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,1447,1,2026
202994,2442320050370,301 BEECHWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,8941,1065,1,2026
202995,2442320050380,300 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2018,8971,5294,1,2026
202996,2442320050390,310 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2020,8250,3854,1,2026
202997,2442320050400,320 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1954,7500,1500,1,2026
202998,2442320050410,330 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1955,7500,1754,1,2026
202999,2442320050420,340 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2024,7500,3810,1,2026
203000,2442320050430,350 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2007,7500,3633,1,2026
203001,2442320050440,380 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1953,7500,2265,1,2026
203002,2442320050450,390 REDWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1993,8544,3132,1,2026
203003,2442320050460,371 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1954,7423,2629,1,2026
203004,2442320050470,361 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2015,7500,3606,1,2026
203005,2442320050480,351 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,1348,1,2026
203006,2442320050490,341 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2005,7500,5839,1,2026
203007,2442320050500,335 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2001,7500,3941,1,2026
203008,2442320050510,321 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2014,7500,3356,1,2026
203009,2442320050520,315 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1995,7500,3230,1,2026
203010,2442320050530,301 W PALMWOOD LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2012,8030,4545,1,2026
203011,2442320050540,300 W HEATHER DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1994,8530,3520,1,2026
203012,2442320050550,310 W HEATHER DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1954,7500,2531,1,2026
